GeoName,Description,Unit,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Alabama,Disaster,Occurrences,1,2,0,0,1,1,0,0,0,0,3,1,0,0,2,1,2,1,4,1,3,2,2,1,0,1,0,1,2,3,0,2,1,0,1,0,1,1,2,3,3,3
Wisconsin,Disaster,Occurrences,2,0,0,0,2,0,1,0,0,0,2,1,3,1,0,0,1,1,2,0,1,2,1,0,0,0,0,1,2,0,1,0,1,0,0,0,1,1,2,2,1,0
Florida,Disaster,Occurrences,1,0,1,0,1,4,1,0,0,0,2,0,2,2,2,3,1,1,9,10,11,12,0,1,3,1,2,7,4,4,0,0,1,1,1,0,1,4,1,3,7,3
Missouri,Disaster,Occurrences,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,2,0,1,1,1,0,3,2,2,3,1,3,0,1,0,2,1,1,0,1,0,0
Michigan,Disaster,Occurrences,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1
New York,Disaster,Occurrences,1,0,0,0,2,2,1,1,1,0,0,2,0,1,0,1,2,1,3,4,1,3,3,5,1,1,1,5,0,2,2,3,0,2,1,1,0,0,1,0,2,2
Idaho,Disaster,Occurrences,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,1,0,1,1,2,1,0,3,3,1,0,0,1,2
Nebraska,Disaster,Occurrences,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,4,3,3,1,4,4,1,0,1,1,0,2,2,2,0,1
Pennsylvania,Disaster,Occurrences,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,1,0,0,0,1,0,2,2,1,1,0,0,0,0,3,0,1,2,0,0,1,0,1,1,1
Colorado,Disaster,Occurrences,1,0,1,0,1,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,2,0,14,1,4,2,2,2,3,1,2,2,3,6,0,1,1,2,3,0,1,2
Texas,Disaster,Occurrences,2,1,3,1,1,2,1,1,2,4,2,1,3,4,1,2,28,0,21,8,16,4,2,2,0,2,12,3,22,10,2,25,1,0,2,1,6,1,5,2,3,3
West Virginia,Disaster,Occurrences,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,1,0,2,0,0,0,1,0,1,0,2,0,1,4,1,1,1,1,0,1
Ohio,Disaster,Occurrences,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,2,0,2,1,1,1,1,0,0,2,1,0,0,0,0,1,1,0,0
Maine,Disaster,Occurrences,1,0,0,0,0,0,0,1,0,1,0,2,3,1,1,0,2,2,1,0,2,1,0,1,2,4,2,3,2,3,1,2,0,1,0,1,0,0,1,0,0,0
New Jersey,Disaster,Occurrences,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,1,0,1,0,1,1,0,0,4,3,3,1,0,1,1,0,0,0,1,3
Kentucky,Disaster,Occurrences,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,2,0,2,0,3,1,2,2,1,0,1,0,2,4,2,1,1,0,1,4,1,2,1,1,0,2
Montana,Disaster,Occurrences,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,7,3,0,4,0,1,3,4,0,1,1,0,3,3,1,1,3,5,1,3,3,5
Illinois,Disaster,Occurrences,0,1,1,2,0,1,0,2,0,1,3,0,1,1,1,1,2,2,0,2,0,2,1,1,1,2,1,3,3,3,1,2,0,1,1,0,0,0,0,0,0,0
Kansas,Disaster,Occurrences,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3,1,1,0,0,2,1,3,2,3,4,2,3,1,1,1,1,1,4,1,3,1,0
Oregon,Disaster,Occurrences,0,2,0,0,0,0,0,1,2,0,2,0,3,0,2,0,2,1,1,0,0,2,6,2,3,1,3,3,1,0,0,1,1,4,6,4,3,5,6,3,8,3
Nevada,Disaster,Occurrences,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,4,1,0,5,3,2,2,3,3,5,4,3,1,1,1,1,4,1,0,0,1,6,1,3,5,3
Oklahoma,Disaster,Occurrences,0,0,2,1,3,0,0,1,0,0,1,1,0,2,1,4,4,0,2,0,2,2,2,2,0,0,13,4,6,5,3,17,5,2,2,1,7,5,1,4,3,2
Massachusetts,Disaster,Occurrences,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0,0,3,3,1,3,0,1,0,0,0,0,1,0
Indiana,Disaster,Occurrences,0,0,1,0,0,0,1,0,0,0,1,3,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,2,4,1,0,1,1,0,1,0,0,0,1,0,0,0
North Dakota,Disaster,Occurrences,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,1,1,0,1,0,2,0,1,2,0,1,3,1,0,1,1,0,0,1,0,1,2,1
Tennessee,Disaster,Occurrences,0,0,2,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,3,0,2,3,3,0,0,0,0,1,3,1,4,1,0,2,1,0,5,0,0,4,4
New Mexico,Disaster,Occurrences,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,3,1,7,1,7,2,3,0,4,2,4,1,3,4,5,3,1,2,2,1,3,1,1,1
South Carolina,Disaster,Occurrences,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,2,0,2,2,2,1,2,0
Georgia,Disaster,Occurrences,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,1,2,0,1,1,2,0,0,0,2,0,0,5,2,1,0,2,0,0,2,1,1,5,0,3,0,1
Virginia,Disaster,Occurrences,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1,1,0,0,2,0,3,2,1,1,1,3,0,0,0,3,1,2,2,0,0,1,1,1,2,0,1
Vermont,Disaster,Occurrences,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,2,0,2,2,1,0,1,0,0,2,3,1,0,3,1,1,2,2,0,1,2,1,2,2
Iowa,Disaster,Occurrences,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,4,2,0,1,4,0,3,2,0,1,2,2,2,1,0
Utah,Disaster,Occurrences,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,2,0,1,1,2,4,1,1,0,1,2,3,1,4,3
North Carolina,Disaster,Occurrences,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,2,0,1,2,0,0,0,1,1,1,1,0,1,1,2,3,0,2,2,0,0,3,1,1,0,3
South Dakota,Disaster,Occurrences,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,2,0,2,1,1,2,1,1,0,2,2,1,2,0,1,4,1,2,1,2,1,0,1,2,2,2,1
Wyoming,Disaster,Occurrences,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,2,1,0,0,1,1,2,0,0,1,3,2,2,0,3,0
New Hampshire,Disaster,Occurrences,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,2,1,3,1,1,2,2,1,0,3,2,0,1,1,2,0,1,0,0
Maryland,Disaster,Occurrences,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,1,1,0,2,0,0,0,1,0
Minnesota,Disaster,Occurrences,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,3,1,1,0,1,2,0,0,1,2,2,0,2,3,3,1,2,0,0,0,0,0,1,1,0
Delaware,Disaster,Occurrences,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
Rhode Island,Disaster,Occurrences,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1
Alabama,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,20.8,,19,,16.9,,15.6,,14.4,,17.1,,,,17.4,,15.7,,18.1,,17.5,,,,20.7,,21.6
Alabama,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,16.6,,15.1,,14.1,,12,,11.9,,15,,,,15.2,,11.8,,14.3,,13.7,,,,16,,21.4
Alabama,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,8.1,,8.1,,7.4,,7.8,,7.3,,9.7,,,,10.7,,7.1,,10.4,,11.2,,,,11.6,,
Alabama,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,2.8,,2.9,,3.3,,2.2,,2.6,,4.2,,,,3.4,,2.6,,3.6,,4.3,,,,3.8,,9.7
Arizona,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,18.5,,20.7,,16.1,,17.3,,18.7,,19.2,,18.6,,19.2,,20.9,,23.5
Arizona,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,13.1,,16.1,,12.3,,12.1,,16.3,,17.4,,17,,14.6,,16.1,,19.7
Arizona,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,8.7,,11.6,,7.8,,9.5,,10.3,,10.6,,9.6,,11.3,,10.4,,10.4
Arizona,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,2.9,,3.1,,3.2,,3.6,,3.3,,4.3,,2.7,,4.7,,4.2,,
Arkansas,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,24,,22.2,,17.9,,19.6,,,,19.2,,17.4,,18,,14.3,,19,,18.9,,23.2,,19.7,,21.8
Arkansas,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,17.8,,17.6,,16,,14.2,,,,15.8,,13,,14.1,,13.4,,16.5,,16.7,,26.1,,17.9,,18.9
Arkansas,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,8.8,,10,,8.8,,8.8,,,,12.1,,9.8,,12,,10,,10.8,,12.1,,15.8,,11.5,,10.4
Arkansas,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,2.7,,2.5,,2.8,,2.2,,,,4.4,,2.9,,4.8,,4.1,,3.9,,4.5,,7,,4.5,,3.8
California,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,,17,,26.6,,
California,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,14.1,,23.7,,
California,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,9.4,,9.2,,
California,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,3.1,,3.7,,
Colorado,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,13.7,,14.8,,,,,,17,,18.8,,22.3
Colorado,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,11,,11.4,,,,,,13.3,,13.7,,16.5
Colorado,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,7.6,,6.1,,,,,,7.2,,7,,11.9
Colorado,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3.1,,2.2,,,,,,,,,,4.2
Connecticut,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,21.6,,,,,,,,15.1,,13.1,,14.1,,14.6,,14.5,,13.4,,13.5,,12.7,,14.1
Connecticut,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,16.6,,,,,,,,13.8,,10.3,,11,,,,,,,,,,,,
Connecticut,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,9.1,,,,,,,,12.1,,9.8,,7.4,,6.7,,8.1,,7.9,,8.1,,6.7,,5.9
Connecticut,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,2.7,,,,,,,,,,,,
Delaware,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,17.2,,16.3,,15.6,,12.7,,11.1,,13.5,,13.5,,12.8,,14,,16.1,,,,18.3
Delaware,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,12.5,,12.1,,11.7,,11,,9.2,,9.9,,10.3,,9.9,,11,,12,,,,15.7
Delaware,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,7.5,,7.1,,8.6,,7.1,,6.2,,8.2,,7.8,,7,,7.6,,7.2,,,,8.7
Delaware,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,2.4,,2.4,,2.7,,2.3,,2.1,,2.4,,2.4,,2.1,,2.3,,2.2,,,,2.2
Florida,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,15.4,,15.8,,14.5,,11.2,,11.6,,12.1,,13.9,,13.8,,13.8,,15.6,,17.7
Florida,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,11.3,,12.6,,11.6,,8.1,,9.4,,9.4,,10.4,,11.1,,10.7,,11.8,,13.8
Florida,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,8.4,,9,,8.5,,5.7,,6.5,,6.9,,7.7,,7.6,,7.6,,7.9,,8.9
Florida,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,3.1,,3.4,,2.7,,2.1,,2.3,,2.3,,2.7,,2.5,,2.3,,2.2,,2.7
Georgia,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,25.4,,23.9,,,,,,,,,,16.4,,17.4,,15.5,,13.7,,15.5,,14.3,,,,,,18.5,,26.5
Georgia,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,16,,19.3,,,,,,,,,,13,,14.9,,12.4,,13,,12.8,,12.2,,,,,,12.4,,22.8
Georgia,Actually attempted suicide,Percentage,,,,,,,,,,,,6.1,,11.4,,,,,,,,,,8.5,,7.8,,7.9,,8.3,,10.8,,8.8,,,,,,11.8,,15.6
Georgia,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,1.8,,3.2,,,,,,,,,,3,,2.2,,2.5,,3.2,,3.6,,3.4,,,,,,3.3,,6.6
Idaho,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,27,,28.5,,,,,,,,16.7,,17.8,,15.9,,17.1,,14.2,,15.4,,15.8,,19.8,,21.7,,21.6,,21.3
Idaho,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,14.1,,14.9,,14.5,,13.8,,13.3,,12.6,,13,,17,,18.4,,16.3,,19.7
Idaho,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,8.1,,8.6,,8.9,,8.4,,6.9,,6.5,,7,,9.8,,9.7,,9.6,,10.9
Idaho,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,2.2,,2.7,,2.8,,3.2,,2,,1.9,,2.5,,3.1,,3.2,,3,,3.4
Illinois,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,25,,23.9,,,,,,,,,,,,12.9,,14.5,,14.3,,18.9,,15.9,,17.2,,19,,20.3
Illinois,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,18.5,,17.4,,,,,,,,,,,,9.2,,11.3,,13.1,,16.9,,14.5,,14.8,,15.6,,17
Illinois,Actually attempted suicide,Percentage,,,,,,,,,,,,,,9.8,,9.5,,,,,,,,,,,,6.8,,8.9,,8,,12.4,,9.8,,10,,9,,8.4
Illinois,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,3,,2.8,,,,,,,,,,,,2,,2.9,,2.6,,5.6,,4.3,,4,,3.1,,2.1
Indiana,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,16,,18,,15.8,,17.2,,18.9,,,,19.8,,,,,,27.7
Indiana,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,12.6,,14.8,,11.7,,13.5,,13.6,,,,17,,,,,,22.2
Indiana,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,6.6,,9.6,,7.2,,9.3,,11,,,,9.9,,,,,,11.8
Indiana,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,1.6,,3.5,,2.9,,3.6,,3.9,,,,3.9,,,,,,
Iowa,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,23,,,,,,,,16.2,,12.3,,,,14.6,,,,,,20.2,,20,,22.6
Iowa,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,18.6,,,,,,,,13,,9.6,,,,11.5,,,,,,13.5,,14.9,,16.5
Iowa,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,9,,,,,,,,7.2,,6.7,,,,6,,,,,,9.2,,9.7,,10.2
Iowa,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,3.2,,,,,,,,2,,1.7,,,,1.9,,,,,,3.4,,4.5,,2.9
Kansas,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,13,,13.9,,12.6,,11.8,,16.4,,,,15.6,,18.4,,19.5
Kansas,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,9.6,,9.5,,9.9,,12.5,,,,11.8,,13.6,,16.5
Kansas,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,6.7,,6.1,,5.9,,8.4,,,,7.1,,9,,16.1
Kansas,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,2.1,,1.8,,2.5,,3.1,,,,2.6,,3.7,,
Kentucky,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,22.4,,,,,,17.6,,15.4,,15.1,,14.6,,14.8,,15,,15.7,,14.8,,18.4,,19.1
Kentucky,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,17,,,,,,14.5,,11.6,,11.9,,12.5,,13.7,,12.6,,13.9,,13,,15.9,,15
Kentucky,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,8,,,,,,10.3,,9.2,,7.6,,8.8,,10.9,,7.7,,9.4,,7.9,,8.1,,9.5
Kentucky,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,2.5,,,,,,3.7,,2.7,,2.4,,3.5,,4.6,,2.9,,3.9,,2.8,,3,,3.2
Louisiana,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,,14.2,,14.4,,16.4,,18.5,,,,17.8,,17.7,,26.9
Louisiana,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,17.1,,,,,,,,,,11.9,,11.6,,12,,15.3,,,,17.5,,17.7,,19.5
Louisiana,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,10,,,,,,,,,,9.2,,10.9,,10.6,,13.1,,,,16.8,,15.2,,17.6
Louisiana,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,2.9,,4.9,,5.4,,5.2,,,,7.6,,5.7,,6.6
Maine,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,25.1,,24.5,,,,18.6,,17.1,,13.3,,11.2,,12.2,,11.4,,14.3,,15.2,,13.9,,15.8,,20.2
Maine,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,18.5,,20.8,,,,16.5,,15,,10.3,,12.9,,10.9,,9,,12.4,,12.4,,12.3,,13.1,,
Maine,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,8,,8.5,,,,9.2,,9,,6.4,,4.8,,7.9,,7.6,,8.1,,9.9,,7.4,,8.5,,9.6
Maine,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,2.7,,2.8,,,,4.6,,2.9,,1.9,,1.5,,,,,,,,,,,,,,
Maryland,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,13.2,,14.5,,16.2,,16,,15.9,,17.3,,18,,20.6
Maryland,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,10.2,,11.6,,12.6,,12.5,,12.7,,14.4,,16.2,,15.4
Maryland,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,7.5,,10.4,,10.9,,,,,,,,,,17.3
Maryland,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,2.3,,3.5,,5.2,,,,,,,,,,
Massachusetts,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,24.3,,25.8,,23.5,,21.2,,20.1,,16.3,,12.7,,12.5,,13.5,,13.3,,12,,14.9,,12.4,,17.5,,18.4
Massachusetts,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,19.8,,18.8,,19.2,,16.6,,15.2,,12.5,,11.7,,10.6,,11.1,,12.2,,11,,11.9,,10.9,,14.8,,14
Massachusetts,Actually attempted suicide,Percentage,,,,,,,,,,,,,,10.3,,10.4,,9.5,,8.3,,9.6,,8.4,,6.4,,7.6,,6.8,,6.8,,5.5,,7,,5.4,,7.3,,7.6
Massachusetts,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,3.4,,3.6,,3.7,,4.1,,3.5,,2.8,,2.4,,2.8,,2.6,,2.3,,1.9,,2.8,,1.9,,2.6,,1.5
Michigan,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,,,23.8,,20.1,,18.1,,18.1,,15.8,,15.3,,16,,15.7,,16,,17.3,,21.3,,18.7,,19
Michigan,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,,,18.6,,15.2,,14.8,,14.2,,12.2,,12,,14.6,,12.8,,14.7,,15,,17.7,,14.6,,16.9
Michigan,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,,,10.4,,7.9,,10.2,,10.5,,9.3,,9.1,,9.3,,8.1,,8.9,,9.2,,9.4,,7.8,,9
Michigan,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,,,3.1,,2.9,,3.5,,3.2,,3.3,,2.6,,3,,2.7,,3,,2.7,,3,,2.5,,2.7
Mississippi,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,24.8,,24.2,,19.5,,14.9,,14.6,,13.5,,,,13.4,,15.4,,13.3,,16.7,,17,,,,18.8,,21.6
Mississippi,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,18.4,,16.1,,14.5,,11.6,,11.7,,11.6,,,,10.6,,11.4,,10.4,,14.3,,15.1,,,,15.6,,19.7
Mississippi,Actually attempted suicide,Percentage,,,,,,,,,,,,,,9.8,,8.9,,8.6,,6.9,,6.3,,6.6,,,,7.9,,9.3,,8.5,,10.9,,12.7,,,,12.7,,16.2
Mississippi,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,1.9,,2.3,,2.7,,2.2,,1.8,,2.5,,,,2.6,,2.7,,3.1,,3.3,,5.7,,,,3.8,,5.1
Missouri,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,,,24.5,,22.2,,15.6,,19.2,,16.8,,15.3,,14.8,,15.4,,,,14.2,,16.2,,20.9,,17.4,,20.4
Missouri,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,,,19.6,,15.6,,12.4,,14.3,,12.9,,11,,10.1,,11.3,,,,12.1,,13.4,,15.5,,13.6,,16.8
Missouri,Actually attempted suicide,Percentage,,,,,,,,,,,,,,,,9,,9.1,,5.2,,8.4,,7.3,,7.1,,7.9,,6.4,,,,6.9,,9.8,,8.6,,8.3,,8.7
Missouri,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,,,3.3,,3,,2.2,,1.9,,2,,1.8,,2,,2.5,,,,1.9,,3.2,,2.9,,2.5,,2.3
Montana,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,25.1,,21.8,,23.9,,18.6,,19.4,,18.9,,17.5,,15.1,,17.4,,15.2,,16.8,,18.8,,20.8,,23.4,,21.7
Montana,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,,,20.8,,19.2,,18.7,,15.6,,16.3,,14.8,,14.6,,13.2,,13.4,,12.3,,13.6,,15.5,,16.6,,19.5,,18
Montana,Actually attempted suicide,Percentage,,,,,,,,,,,,,,8.9,,8.5,,8.4,,6.7,,10.4,,9.7,,10.3,,7.9,,7.7,,6.5,,7.9,,8.9,,9.5,,10,,10.2
Montana,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,,,3.1,,2.8,,2.4,,2.5,,3.7,,3,,3.1,,2.7,,2.8,,2.4,,2.6,,3.1,,3.1,,3.7,,3.2
Nebraska,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,28.3,,24.2,,,,,,,,,,17.9,,16.5,,,,,,14.2,,12.1,,14.6,,16.1,,17.7,,19.2
Nebraska,Made a plan about how they would attempt suicide,Percentage,,,,,,,,,,,,17.3,,20.8,,,,,,,,,,17.2,,14.3,,,,,,10.9,,9.8,,13.3,,14.1,,15.5,,14.3
Nebraska,Actually attempted suicide,Percentage,,,,,,,,,,,,7,,9.1,,,,,,,,,,8.8,,9.4,,,,,,7.7,,6,,8.9,,8,,8.6,,10.1
Nebraska,"Suicide attempt resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",Percentage,,,,,,,,,,,,2,,2.8,,,,,,,,,,3.4,,3.2,,,,,,2.6,,1.8,,3.3,,2.2,,3.3,,3
Nevada,Seriously considered attempting suicide,Percentage,,,,,,,,,,,,,,26.8,,22.9,,22.2,,19.5,,19.6,,18.1,,16.1,,14.3,,18,,,,18.9,,17.2,,16.7,,18.4,,22.1
